winner,target,hand cards,used cards
AI-origin,1,A, 5 5 5 3 3 6 6 6 4 4 8 8 8 6 6 Q Q Q K K K 7 7 9 9 3 3 3 3 2 2 2 2 
AI-origin,7,4 5 5 7 8 10 10 K K K K K K A A A A A 2 2 2 2, 
AI-origin,0,5 5 7 8 10 10 K K K K K K A A A A A 2 2 2 2, 9 9 9 3 3 
AI-origin,0,5 5 8 10 10 K K K K K K 2 2 2 2, 9 9 9 3 3 4 2 4 4 4 4 4 A A A A A 
AI-origin,0,5 5 10 10 K K K K K K 2 2 2 2, 9 9 9 3 3 4 2 4 4 4 4 4 A A A A A 7 
AI-origin,1,10 10 K K K K K K 2 2 2 2, 9 9 9 3 3 4 2 4 4 4 4 4 A A A A A 7 8 
AI-origin,1,K K K K K K 2 2 2 2, 9 9 9 3 3 4 2 4 4 4 4 4 A A A A A 7 8 5 5 
AI-origin,1,K K K K 2 2 2 2, 9 9 9 3 3 4 2 4 4 4 4 4 A A A A A 7 8 5 5 10 10 
AI-origin,5,2 2 2 2, 9 9 9 3 3 4 2 4 4 4 4 4 A A A A A 7 8 5 5 10 10 K K 
AI-origin,5,, 9 9 9 3 3 4 2 4 4 4 4 4 A A A A A 7 8 5 5 10 10 K K K K K K 
AI-forest-model,7,4 6 6 7 7 9 9 10 10 J J J J Q K K K A A A 2 2, 
AI-forest-model,6,4 7 7 10 10 J J J J, 8 8 8 3 3 A A A 3 3 6 Q 2 7 5 5 6 6 8 8 9 9 10 10 2 2 
AI-forest-model,0,7 7 10 10 J J J J, 8 8 8 3 3 A A A 3 3 6 Q 2 7 5 5 6 6 8 8 9 9 10 10 2 2 K K K A A A 
AI-forest-model,1,10 10 J J J J, 8 8 8 3 3 A A A 3 3 6 Q 2 7 5 5 6 6 8 8 9 9 10 10 2 2 K K K A A A 4 
AI-forest-model,7,4 4 5 5 6 6 8 8 9 10 10 J Q Q Q K K K 2 2 2 2, 
AI-forest-model,7,6 6 8 8 10 10, 7 7 7 3 3 J J J 3 3 Q Q Q 4 4 A A A 6 6 3 9 Q 4 J K 7 10 10 2 2 5 5 5 5 2 2 2 2 
AI-random,7,3 5 5 6 6 6 6 8 8 8 9 9 9 J J Q Q Q K K A 2, 
AI-random,6,3 6 6 6 6 J J K K A 2, 7 7 7 4 4 9 9 9 3 3 Q Q Q 5 5 
AI-random,5,3 J J K K A 2, 7 7 7 4 4 9 9 9 3 3 Q Q Q 5 5 8 8 8 9 9 9 
AI-random,1,3 K K A 2, 7 7 7 4 4 9 9 9 3 3 Q Q Q 5 5 8 8 8 9 9 9 6 6 6 6 
AI-random,0,A 2, 7 7 7 4 4 9 9 9 3 3 Q Q Q 5 5 8 8 8 9 9 9 6 6 6 6 J J 2 2 6 6 K K 
AI-random,0,, 7 7 7 4 4 9 9 9 3 3 Q Q Q 5 5 8 8 8 9 9 9 6 6 6 6 J J 2 2 6 6 K K 3 10 A 
AI-forest-model,3,3 3 3 4 4 8 9 9 9 9 10 10 10 10 J Q 2, 5 6 7 8 9 6 6 10 10 10 10 3 3 3 4 4 K K K 5 5 
AI-forest-model,5,3 3 3 4 4 8 10 10 10 10 J Q 2, 5 6 7 8 9 6 6 10 10 10 10 3 3 3 4 4 K K K 5 5 5 6 7 8 9 
AI-forest-model,5,3 3 3 4 4 J Q, 5 6 7 8 9 6 6 10 10 10 10 3 3 3 4 4 K K K 5 5 5 6 7 8 9 9 9 9 9 Q Q Q Q 7 8 K 2 
AI-forest-model,0,3 3 3 4 4 Q, 5 6 7 8 9 6 6 10 10 10 10 3 3 3 4 4 K K K 5 5 5 6 7 8 9 9 9 9 9 Q Q Q Q 7 8 K 2 10 10 10 10 
AI-random,0,5 5 10 J J Q Q K K K K A A A 2 2, 4 4 4 3 4 6 8 K A 5 5 5 5 6 6 6 6 8 8 8 8 9 9 9 9 
AI-random,5,5 5 10 J J Q Q A A A 2 2, 4 4 4 3 4 6 8 K A 5 5 5 5 6 6 6 6 8 8 8 8 9 9 9 9 3 
AI-random,1,5 5 10 Q Q A A A 2 2, 4 4 4 3 4 6 8 K A 5 5 5 5 6 6 6 6 8 8 8 8 9 9 9 9 3 K K K K 
AI-random,7,10 Q Q, 4 4 4 3 4 6 8 K A 5 5 5 5 6 6 6 6 8 8 8 8 9 9 9 9 3 K K K K J J Q Q 2 2 
AI-random,0,Q Q, 4 4 4 3 4 6 8 K A 5 5 5 5 6 6 6 6 8 8 8 8 9 9 9 9 3 K K K K J J Q Q 2 2 A A A 5 5 
AI-random,1,, 4 4 4 3 4 6 8 K A 5 5 5 5 6 6 6 6 8 8 8 8 9 9 9 9 3 K K K K J J Q Q 2 2 A A A 5 5 10 
AI-forest-model,1,3 3 3 7 8 8 8 9 10 10 10 10 Q Q Q K K K, 4 5 10 A 2 A A A 3 3 2 2 2 4 4 
AI-forest-model,6,3 3 3 7 8 8 8 9, 4 5 10 A 2 A A A 3 3 2 2 2 4 4 J J Q Q J 8 8 5 5 5 5 10 10 10 10 
AI-forest-model,0,3 3 7 8 8 8 9, 4 5 10 A 2 A A A 3 3 2 2 2 4 4 J J Q Q J 8 8 5 5 5 5 10 10 10 10 Q Q Q K K K 
AI-random,5,4 6 7 7 8 8 8 9 10 J J Q K K K K A, 7 7 7 4 4 2 2 2 5 5 
AI-random,1,4 8 8 8 9 10 J Q K K K K A, 7 7 7 4 4 2 2 2 5 5 3 3 3 3 3 6 6 6 6 6 4 6 9 J 
AI-random,1,4 8 9 10 J Q K K K K, 7 7 7 4 4 2 2 2 5 5 3 3 3 3 3 6 6 6 6 6 4 6 9 J 7 7 K K 2 2 J A 
AI-random,0,8 9 10 J Q K K K K, 7 7 7 4 4 2 2 2 5 5 3 3 3 3 3 6 6 6 6 6 4 6 9 J 7 7 K K 2 2 J A 8 8 
AI-random,3,K K K K, 7 7 7 4 4 2 2 2 5 5 3 3 3 3 3 6 6 6 6 6 4 6 9 J 7 7 K K 2 2 J A 8 8 4 
AI-random,5,, 7 7 7 4 4 2 2 2 5 5 3 3 3 3 3 6 6 6 6 6 4 6 9 J 7 7 K K 2 2 J A 8 8 4 8 9 10 J Q 
AI-forest-model,1,3 3 3 3 4 4 4 5 5 5 5 6 6 7 7 8 8 9 10 10 10 Q Q A A, 
AI-forest-model,0,3 3 3 3 4 4 5 5 5 5 6 6 7 7 8 8 9 10 10 10 Q Q A A, J J 
AI-forest-model,1,3 3 3 3 4 4 5 5 5 5 6 6 7 7 8 8 10 10 10, J J 4 10 2 2 2 6 6 4 9 Q 10 J Q K A 7 7 7 7 9 9 Q Q 
AI-forest-model,4,3 3 3 3 4 4 5 5 5 5 10 10 10, J J 4 10 2 2 2 6 6 4 9 Q 10 J Q K A 7 7 7 7 9 9 Q Q A A 
AI-forest-model,5,4 4 5 5 5 5 10 10 10, J J 4 10 2 2 2 6 6 4 9 Q 10 J Q K A 7 7 7 7 9 9 Q Q A A 6 6 7 7 8 8 
AI-forest-model,0,4 4 5 5 5 5 5 6 6 7 9 9 10 10 K K A A 2 2 2, 3 4 5 6 7 8 9 10 J Q 
AI-forest-model,5,4 4 6 6 7 9 9 10 10 K K A A 2 2 2, 3 4 5 6 7 8 9 10 J Q 3 
AI-forest-model,1,4 4 7 9 9 10 10 K K A A 2 2 2, 3 4 5 6 7 8 9 10 J Q 3 5 5 5 5 5 
AI-forest-model,1,4 4 7 K K A A 2 2 2, 3 4 5 6 7 8 9 10 J Q 3 5 5 5 5 5 6 6 9 9 10 10 
AI-forest-model,0,4 4 K K A A 2 2 2, 3 4 5 6 7 8 9 10 J Q 3 5 5 5 5 5 6 6 9 9 10 10 9 9 
AI-forest-model,7,K K A A, 3 4 5 6 7 8 9 10 J Q 3 5 5 5 5 5 6 6 9 9 10 10 9 9 7 
AI-random,6,3 3 3 4 4 5 5 5 6 9 9 10 10 J Q Q K K A A A, 
AI-random,1,3 3 3 4 4 5 5 5 6 10 10 J Q Q K K A A A, 7 7 7 8 8 8 
AI-random,7,3 4 4 6 10 10 J Q Q K K A A A, 7 7 7 8 8 8 9 9 
AI-random,1,3 6 J Q Q K K, 7 7 7 8 8 8 9 9 5 5 5 3 3 Q Q Q 3 3 A A A 4 4 
AI-random,1,3, 7 7 7 8 8 8 9 9 5 5 5 3 3 Q Q Q 3 3 A A A 4 4 10 10 2 2 2 2 2 5 6 7 J K 9 8 8 Q Q 
AI-random,0,, 7 7 7 8 8 8 9 9 5 5 5 3 3 Q Q Q 3 3 A A A 4 4 10 10 2 2 2 2 2 5 6 7 J K 9 8 8 Q Q K K 
AI-random,0,4 4 4 4 5 5 6 6 6 6 7 7 8 8 8 9 10 J J Q K A A 2 2 2, 
AI-random,1,4 4 4 4 5 5 6 6 6 6 7 7 8 8 8 9 10 J J Q K 2 2 2, 10 
AI-random,0,4 4 4 4 5 5 6 6 6 6 7 7 8 8 8 9 10 J Q K 2 2 2, 10 A A 
AI-random,3,4 4 4 4 5 5 6 6 6 6 7 7 8 8 8 2 2 2, 10 A A J 
AI-random,7,4 4 4 4 6 6 6 6 7 7 2 2 2, 10 A A J 9 10 J Q K 
AI-random,5,6 6 6 6, 10 A A J 9 10 J Q K 8 8 8 5 5 J J J 5 5 2 2 2 7 7 
AI-forest-model,6,3 3 3 4 4 5 9 10 10 J J J K K K A A 2 2 2 2, 
AI-forest-model,1,3 3 3 4 4 5 9 J J J K K K A A 2 2 2 2, 7 7 7 8 8 8 
AI-forest-model,5,3 3 3 4 4 5 9 J J J K K K, 7 7 7 8 8 8 10 10 K K A A 
AI-forest-model,7,3 4 4 5 9 K K K, 7 7 7 8 8 8 10 10 K K A A 2 2 2 2 
AI-forest-model,7,3 5 9, 7 7 7 8 8 8 10 10 K K A A 2 2 2 2 J J J 3 3 
AI-forest-model,1,4 5 5 5 6 6 6 6 7 7 7 8 8 8 8 9 10 J Q K 2 2, 5 J A 7 Q Q Q 3 3 K K K 4 4 2 2 2 6 6 8 9 9 A A 
AI-forest-model,5,3 4 4 5 6 6 7 7 8 9 10 J J J Q Q Q A A A A, 4 9 J 2 
AI-random,1,3 3 4 4 4 4 4 5 5 5 6 7 7 8 9 9 J J J Q A A 2 2 2, 
AI-random,0,3 3 4 4 4 4 4 5 5 5 6 7 8 9 9 J J J Q 2 2 2, 8 8 K K A A 
AI-random,3,4 4 4 4 9 9 Q, 8 8 K K A A 7 2 10 10 10 3 3 J J J 3 3 Q Q Q 4 4 2 2 2 5 5 
AI-random,1,, 8 8 K K A A 7 2 10 10 10 3 3 J J J 3 3 Q Q Q 4 4 2 2 2 5 5 4 5 6 7 8 6 6 6 6 6 5 Q A 4 4 4 4 
AI-random,1,3 3 4 4 4 4 4 5 5 5 5 8 8 8 9 J Q Q Q K A A 2 2 2, 
AI-random,5,5 5 5 5 9 J Q K A A 2 2 2, 6 6 9 9 Q Q 2 2 6 6 6 4 4 8 8 8 3 3 
AI-random,0,5 5 5 5 J Q K A A 2 2 2, 6 6 9 9 Q Q 2 2 6 6 6 4 4 8 8 8 3 3 4 4 4 4 4 
AI-random,0,5 5 5 5 J Q K A 2 2 2, 6 6 9 9 Q Q 2 2 6 6 6 4 4 8 8 8 3 3 4 4 4 4 4 9 
AI-random,3,5 5 5 5 2 2, 6 6 9 9 Q Q 2 2 6 6 6 4 4 8 8 8 3 3 4 4 4 4 4 9 A 
AI-random,5,2 2, 6 6 9 9 Q Q 2 2 6 6 6 4 4 8 8 8 3 3 4 4 4 4 4 9 A J Q K A 2 
AI-random,1,, 6 6 9 9 Q Q 2 2 6 6 6 4 4 8 8 8 3 3 4 4 4 4 4 9 A J Q K A 2 5 5 5 5 
AI-forest-model,5,4 4 4 4 5 5 6 6 6 7 8 8 9 10 J J Q K A A A, 7 7 2 2 
AI-random,7,5 5 7 7 7 8 8 9 9 9 9 10 J J J J K A A A 2 2, 
AI-random,7,8 8 9 9 9 9 J J J J K A A A 2 2, 4 4 4 3 3 2 2 2 6 6 7 10 
AI-random,5,8 8 J J J J K A A A 2 2, 4 4 4 3 3 2 2 2 6 6 7 10 7 7 7 5 5 
AI-random,1,A A A 2 2, 4 4 4 3 3 2 2 2 6 6 7 10 7 7 7 5 5 9 9 9 9 10 10 10 10 J J J J Q Q Q Q 8 K 
AI-random,2,, 4 4 4 3 3 2 2 2 6 6 7 10 7 7 7 5 5 9 9 9 9 10 10 10 10 J J J J Q Q Q Q 8 K 8 8 K K 2 2 
AI-random,7,4 4 5 7 8 8 9 9 9 10 10 J J Q Q K K A A A 2 2, 
AI-random,0,4 4 7 9 9 9 10 10 J J Q Q K K 2 2, 6 6 6 3 3 Q Q Q 4 4 A A A 8 8 
AI-random,4,4 4 9 9 9 10 10 2 2, 6 6 6 3 3 Q Q Q 4 4 A A A 8 8 5 A K K K 5 5 3 7 
AI-random,1,4 4 9 9 9 2 2, 6 6 6 3 3 Q Q Q 4 4 A A A 8 8 5 A K K K 5 5 3 7 J J Q Q K K 
AI-random,7,, 6 6 6 3 3 Q Q Q 4 4 A A A 8 8 5 A K K K 5 5 3 7 J J Q Q K K 10 10 7 7 7 7 7 6 6 2 2 
AI-random,1,3 5 5 6 6 6 7 7 8 8 8 8 9 9 9 9 10 10 10 Q K K A A 2, 
AI-random,7,3 7 7 8 8 8 8 9 9 9 9 10 10 10 Q K K 2, J J K K A A 
AI-random,0,7 7 8 8 8 8 9 9 9 9 10 10 10 K K 2, J J K K A A 6 6 6 5 5 J J J 6 6 A A A 2 2 2 3 Q 
AI-random,5,7 7 9 9 9 9 10 10 10 K K, J J K K A A 6 6 6 5 5 J J J 6 6 A A A 2 2 2 3 Q 3 4 2 
AI-random,7,9 9 9 9 K K, J J K K A A 6 6 6 5 5 J J J 6 6 A A A 2 2 2 3 Q 3 4 2 8 8 8 8 
AI-random,1,, J J K K A A 6 6 6 5 5 J J J 6 6 A A A 2 2 2 3 Q 3 4 2 8 8 8 8 10 10 10 7 7 5 5 5 5 9 9 9 9 
AI-random,0,3 4 4 4 4 4 5 6 7 9 9 10 10 J J J Q Q Q Q K K A 2 2 2, 
AI-random,3,4 4 4 4 9 9 10 10 J J J Q Q Q Q K K 2 2 2, 5 J A 
AI-random,2,4 4 4 4 9 9 10 10 Q Q Q Q K K 2 2 2, 5 J A 3 4 5 6 7 
AI-random,5,9 9 10 10 Q Q Q Q K K 2 2 2, 5 J A 3 4 5 6 7 J J J 
AI-random,2,9 9 10 10 K K, 5 J A 3 4 5 6 7 J J J 4 4 4 4 6 6 6 6 Q Q Q Q 
AI-forest-model,5,4 4 5 5 6 6 6 7 7 8 8 8 9 9 J J Q Q K K K 2 2, 
AI-forest-model,7,5 5 7 7 8 8 8 9 9 J J Q Q K K K 2 2, A A A A 
AI-forest-model,7,9 9 J J Q Q 2 2, A A A A 6 6 6 4 4 7 7 7 5 5 8 8 8 5 5 
AI-forest-model,1,J J Q Q 2 2, A A A A 6 6 6 4 4 7 7 7 5 5 8 8 8 5 5 K K K 7 7 
AI-random,7,3 4 5 5 5 6 6 7 7 7 J J Q Q Q Q A A A 2 2 2, 
AI-random,5,3 4 5 5 5 6 6 7 7 7 J J A A A 2 2 2, 9 9 9 3 3 
AI-random,7,3 4 5 6 6 7 7 7 J J 2 2 2, 9 9 9 3 3 Q Q Q Q 
AI-random,1,3 4 5 6 6 7 7 7 2 2 2, 9 9 9 3 3 Q Q Q Q A A A 5 5 
AI-random,0,3 4 5 6 7, 9 9 9 3 3 Q Q Q Q A A A 5 5 J J K K 9 Q 6 6 8 8 A A 7 7 7 3 3 2 2 2 7 7 
AI-random,3,, 9 9 9 3 3 Q Q Q Q A A A 5 5 J J K K 9 Q 6 6 8 8 A A 7 7 7 3 3 2 2 2 7 7 6 
AI-forest-model,1,3 3 3 4 4 5 6 6 7 7 8 8 8 J J J Q K K K A A A 2 2, 
AI-forest-model,1,3 3 3 5 6 6 7 7 8 8 8 Q K K K A A A, 9 9 2 2 9 9 9 3 3 J J J 4 4 
AI-forest-model,7,3 5 6 6 7 7 Q K K K A A A, 9 9 2 2 9 9 9 3 3 J J J 4 4 2 2 
AI-forest-model,6,3 5 6 6 7 7 Q, 9 9 2 2 9 9 9 3 3 J J J 4 4 2 2 8 8 8 3 3 
AI-forest-model,5,3 3 3 5 5 6 7 7 7 9 9 9 J Q K K K K 2 2 2 2 2, 
AI-forest-model,7,3 5 5 6 9 9 9 J Q K K K K, 8 8 8 8 4 4 4 4 4 2 2 2 2 2 
AI-forest-model,0,5 5 6 9 9 9 J Q K K K K, 8 8 8 8 4 4 4 4 4 2 2 2 2 2 7 7 7 3 3 
AI-forest-model,1,3 4 4 4 5 6 6 6 7 9 9 9 J J J Q Q K K K A A A, 4 5 9 10 
AI-forest-model,3,K K K A A A, 4 5 9 10 8 8 10 10 Q Q A A 6 6 6 3 3 9 9 9 4 4 Q Q Q 7 7 8 8 8 5 5 J J J 6 6 
AI-random,1,3 3 3 4 5 5 5 6 6 6 6 6 7 8 10 Q A A 2 2, 6 6 6 4 4 J J J 7 7 
AI-random,1,3 3 3 4 5 5 5 6 6 6 6 6 7 8 10 Q, 6 6 6 4 4 J J J 7 7 9 9 10 10 A A 
AI-random,3,3 3 3 5 5 6 6 6 6 10 Q, 6 6 6 4 4 J J J 7 7 9 9 10 10 A A 2 2 
AI-random,0,3 3 3 5 5 6 6 6 6 Q, 6 6 6 4 4 J J J 7 7 9 9 10 10 A A 2 2 4 5 6 7 8 
AI-random,7,, 6 6 6 4 4 J J J 7 7 9 9 10 10 A A 2 2 4 5 6 7 8 10 J Q A 9 9 9 5 5 2 2 2 2 3 7 7 6 6 6 6 
AI-forest-model,1,3 3 4 4 4 6 6 6 8 8 10 10 10 J J Q Q Q K K K A A A, 4 5 
AI-forest-model,6,3 3 4 6 6 6 8 8 Q Q Q, 4 5 9 9 10 10 J J 2 2 J Q K A 2 8 8 8 3 3 10 10 10 4 4 
AI-forest-model,7,4 8 8 Q Q Q, 4 5 9 9 10 10 J J 2 2 J Q K A 2 8 8 8 3 3 10 10 10 4 4 K K K A A A 
AI-forest-model,3,3 4 4 5 5 5 7 Q Q 2 2 2 2, 9 8 8 8 4 4 9 9 9 6 6 10 10 10 5 5 Q 2 J J J 6 6 K K K 7 7 8 8 8 8 
AI-random,0,4 4 6 6 8 9 10 J Q A A A 2 2 2 2 2, 4 4 4 5 5 7 7 7 3 3 A A A 7 7 J K 9 9 10 10 Q Q K K 
AI-random,7,6 6 8 9 10 J Q 2 2 2 2 2, 4 4 4 5 5 7 7 7 3 3 A A A 7 7 J K 9 9 10 10 Q Q K K 5 
AI-random,1,8 9 10 J Q 2 2 2 2 2, 4 4 4 5 5 7 7 7 3 3 A A A 7 7 J K 9 9 10 10 Q Q K K 5 A A A 4 4 
AI-random,3,, 4 4 4 5 5 7 7 7 3 3 A A A 7 7 J K 9 9 10 10 Q Q K K 5 A A A 4 4 6 6 10 10 6 6 6 6 2 2 2 2 2 
AI-forest-model,7,3 5 6 6 7 7 8 8 9 J J Q A A 2 2 2, 5 5 5 4 4 10 10 10 4 4 
AI-forest-model,2,3 5 6 6 7 7 8 8 9 J J Q A A, 5 5 5 4 4 10 10 10 4 4 K K K 5 5 
AI-forest-model,0,5 6 6 7 7 8 8 9 J J Q A A, 5 5 5 4 4 10 10 10 4 4 K K K 5 5 2 2 2 
AI-forest-model,1,6 6 7 7 8 8 Q, 5 5 5 4 4 10 10 10 4 4 K K K 5 5 2 2 2 3 6 9 2 7 7 J J A A 3 5 
AI-forest-model,7,4 5 7 7 8 8 8 8 9 9 10 10 10 10 J J J J Q A 2 2, 
AI-forest-model,0,5 7 7 8 8 8 8 9 9 10 10 10 10 J J J J Q A 2 2, K K K 3 3 
AI-forest-model,5,5 7 7 9 9 10 10 10 10 J J J J, K K K 3 3 4 6 Q K A 2 3 3 3 5 5 J 10 10 10 7 7 4 5 6 7 8 9 9 2 2 
AI-forest-model,5,4 4 5 6 6 6 7 7 7 8 8 9 10 J J J J Q K K K K K, 
AI-forest-model,7,5 7 7 7 8 8 9 10 Q K K K K K, 3 3 3 3 5 5 5 5 J J J J 
AI-forest-model,1,5 7 7 7 9 10 Q K K K K K, 3 3 3 3 5 5 5 5 J J J J 6 6 6 4 4 
AI-forest-model,2,5 9 10 Q, 3 3 3 3 5 5 5 5 J J J J 6 6 6 4 4 8 8 9 9 8 8 8 8 K K K K K 
AI-forest-model,0,9 10 Q, 3 3 3 3 5 5 5 5 J J J J 6 6 6 4 4 8 8 9 9 8 8 8 8 K K K K K 7 7 7 
AI-random,5,3 3 3 4 4 5 5 6 6 8 8 8 8 10 Q Q Q K K K K A, 7 8 9 10 J K K A A 2 2 3 9 
AI-random,5,3 3 3 4 4 5 5 6 6 Q Q Q A, 7 8 9 10 J K K A A 2 2 3 9 7 7 7 7 Q Q Q Q K K K K 2 2 2 2 5 10 
AI-random,7,5 5 6 6 Q Q Q A, 7 8 9 10 J K K A A 2 2 3 9 7 7 7 7 Q Q Q Q K K K K 2 2 2 2 5 10 8 8 8 8 
AI-random,7,6 6 A, 7 8 9 10 J K K A A 2 2 3 9 7 7 7 7 Q Q Q Q K K K K 2 2 2 2 5 10 8 8 8 8 3 3 3 4 4 
AI-random,1,A, 7 8 9 10 J K K A A 2 2 3 9 7 7 7 7 Q Q Q Q K K K K 2 2 2 2 5 10 8 8 8 8 3 3 3 4 4 Q Q Q 5 5 
AI-forest-model,7,3 4 5 5 5 5 6 6 7 7 9 9 10 J J J J Q Q K 2 2, 
AI-forest-model,0,4 5 5 5 5 6 6 7 7 9 9 10 J J J J Q Q K, 8 8 8 3 3 2 2 2 4 4 K K 2 2 
AI-forest-model,1,4 5 5 5 5 7 7 9 9 J J J J Q Q, 8 8 8 3 3 2 2 2 4 4 K K 2 2 3 7 10 J K 
AI-forest-model,5,4 7 7 9 9 J J J J Q Q, 8 8 8 3 3 2 2 2 4 4 K K 2 2 3 7 10 J K 6 6 
AI-forest-model,0,5 7 7 8 8 9 9 Q Q Q K K K A 2 2 2, 5 5 5 3 3 10 10 10 3 3 K K K 7 7 8 8 9 9 9 4 4 J J A A J J J J 
AI-forest-model,0,7 7 8 8 9 9 Q Q Q K K K A 2 2 2, 5 5 5 3 3 10 10 10 3 3 K K K 7 7 8 8 9 9 9 4 4 J J A A J J J J 4 
AI-forest-model,6,7 7 8 8 9 9 A 2 2 2, 5 5 5 3 3 10 10 10 3 3 K K K 7 7 8 8 9 9 9 4 4 J J A A J J J J 4 5 
AI-forest-model,4,A 2 2 2, 5 5 5 3 3 10 10 10 3 3 K K K 7 7 8 8 9 9 9 4 4 J J A A J J J J 4 5 Q Q Q K K K 
AI-random,0,3 3 4 4 4 4 4 5 5 5 7 7 7 8 8 8 9 9 A A A A 2 2 2, 3 10 
AI-random,6,3 3 4 4 4 4 4 5 5 5 9 9 A A A A 2 2 2, 3 10 Q 
AI-random,5,3 3 5 5 5 9 9 2 2 2, 3 10 Q 7 7 7 8 8 8 K K K A A A 5 9 10 10 6 6 6 6 4 4 4 4 4 
AI-random,7,9 9 2 2 2, 3 10 Q 7 7 7 8 8 8 K K K A A A 5 9 10 10 6 6 6 6 4 4 4 4 4 A A A A 
AI-random,1,3 3 3 6 7 8 8 8 9 9 10 10 10 J Q K A A A, 3 4 10 Q K 2 8 8 Q Q J J J J 2 2 2 2 
AI-random,7,3 6 7 8 8 8 9 9 10 10 10 J Q K, 3 4 10 Q K 2 8 8 Q Q J J J J 2 2 2 2 6 6 
AI-random,0,6 7 8 8 8 9 9 10 10 10 J Q K, 3 4 10 Q K 2 8 8 Q Q J J J J 2 2 2 2 6 6 A A A 3 3 
AI-random,3,8 8 9 10 10 J Q K, 3 4 10 Q K 2 8 8 Q Q J J J J 2 2 2 2 6 6 A A A 3 3 3 
AI-random,0,8 8 9 10 J Q K, 3 4 10 Q K 2 8 8 Q Q J J J J 2 2 2 2 6 6 A A A 3 3 3 6 7 8 9 10 
AI-random,3,8 8, 3 4 10 Q K 2 8 8 Q Q J J J J 2 2 2 2 6 6 A A A 3 3 3 6 7 8 9 10 10 
AI-random,1,, 3 4 10 Q K 2 8 8 Q Q J J J J 2 2 2 2 6 6 A A A 3 3 3 6 7 8 9 10 10 9 10 J Q K 
AI-random,5,4 4 6 6 6 6 7 8 8 8 8 9 10 10 J J Q K K K A A 2, 
AI-random,7,7 8 8 8 8 9 10 10 J J Q A A 2, 3 3 3 3 4 4 4 4 6 6 6 6 
AI-random,0,8 8 8 8 9 10 10 J J Q A A 2, 3 3 3 3 4 4 4 4 6 6 6 6 K K K 4 4 
AI-random,1,8 8 8 8 9 J J Q A A, 3 3 3 3 4 4 4 4 6 6 6 6 K K K 4 4 7 Q 2 
AI-random,5,9 Q A A, 3 3 3 3 4 4 4 4 6 6 6 6 K K K 4 4 7 Q 2 10 10 2 2 K 10 J Q K A 7 7 7 3 3 9 9 J J 
AI-random,1,9 Q, 3 3 3 3 4 4 4 4 6 6 6 6 K K K 4 4 7 Q 2 10 10 2 2 K 10 J Q K A 7 7 7 3 3 9 9 J J 8 8 8 8 
AI-random,0,Q, 3 3 3 3 4 4 4 4 6 6 6 6 K K K 4 4 7 Q 2 10 10 2 2 K 10 J Q K A 7 7 7 3 3 9 9 J J 8 8 8 8 A A 
AI-forest-model,7,3 4 5 5 5 6 6 7 8 8 9 9 J J Q Q K K K A A 2, 
AI-forest-model,7,3 4 5 6 6 7 8 8 9 9 J J Q Q A A 2, 10 10 10 3 3 
AI-forest-model,0,3 4 5 6 7 8 8 9 9 J J Q Q A A 2, 10 10 10 3 3 K K K 5 5 
AI-forest-model,1,3 4 5 6 7 9 9 J J Q Q A A, 10 10 10 3 3 K K K 5 5 6 8 2 
AI-forest-model,3,9 9 J J Q Q A A, 10 10 10 3 3 K K K 5 5 6 8 2 8 8 
AI-forest-model,1,J J Q Q A A, 10 10 10 3 3 K K K 5 5 6 8 2 8 8 3 4 5 6 7 
AI-forest-model,0,4 5 5 5 5 6 6 6 7 8 8 9 9 9 10 J J Q K K K A A A 2 2, 
AI-forest-model,0,5 5 5 5 6 6 6 7 8 9 9 9 10 J J K K K A A A 2 2, 3 6 8 10 Q 
AI-forest-model,1,5 5 5 5 6 7 8 9 10 K K K A A A 2 2, 3 6 8 10 Q 4 Q 7 7 7 3 3 A A A 4 4 2 2 2 2 2 5 5 6 6 8 8 9 9 
AI-forest-model,5,6 7 8 9 10 K K K A A A 2 2, 3 6 8 10 Q 4 Q 7 7 7 3 3 A A A 4 4 2 2 2 2 2 5 5 6 6 8 8 9 9 J J 
AI-forest-model,3,K K K A A A 2 2, 3 6 8 10 Q 4 Q 7 7 7 3 3 A A A 4 4 2 2 2 2 2 5 5 6 6 8 8 9 9 J J 5 5 5 5 
AI-forest-model,0,3 3 5 5 5 5 6 6 6 7 7 7 8 8 9 9 J J Q Q Q K K, 3 4 5 10 K A 
AI-forest-model,1,3 3 5 5 5 5 6 6 6 7 7 7 9 9 J J Q Q Q K K, 3 4 5 10 K A 3 
AI-forest-model,5,6 6 6 7 7 7 9 9 J J, 3 4 5 10 K A 3 8 8 J J K K A A 4 8 8 8 4 4 Q Q Q 3 3 
AI-forest-model,1,6 6 6 7 7 7 J J, 3 4 5 10 K A 3 8 8 J J K K A A 4 8 8 8 4 4 Q Q Q 3 3 5 5 5 5 
AI-forest-model,6,J J, 3 4 5 10 K A 3 8 8 J J K K A A 4 8 8 8 4 4 Q Q Q 3 3 5 5 5 5 9 9 
AI-random,7,5 5 5 5 6 7 7 8 8 9 9 9 9 10 J J Q Q A 2 2 2, 
AI-random,1,5 5 5 5 6 9 9 9 9 10 J J Q Q A, K K K 3 3 A A A 6 6 2 2 2 7 7 
AI-random,5,9 9 9 9 10 Q Q, K K K 3 3 A A A 6 6 2 2 2 7 7 8 8 9 9 J J Q Q 5 6 J A 
